x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25
333.7345321579211,105.79939643984312,559.2345321579211,105.79939643984312,784.7345321579211,105.79939643984312,1010.2345321579211,105.79939643984312,1235.734532157921,105.79939643984312,333.7345321579211,316.2993964398431,559.2345321579211,316.2993964398431,784.7345321579211,316.2993964398431,1010.2345321579211,316.2993964398431,1235.734532157921,316.2993964398431,333.7345321579211,526.7993964398431,559.2345321579211,526.7993964398431,784.7345321579211,526.7993964398431,1010.2345321579211,526.7993964398431,1235.734532157921,526.7993964398431,333.7345321579211,737.2993964398431,559.2345321579211,737.2993964398431,784.7345321579211,737.2993964398431,1010.2345321579211,737.2993964398431,1235.734532157921,737.2993964398431,333.7345321579211,947.7993964398431,559.2345321579211,947.7993964398431,784.7345321579211,947.7993964398431,1010.2345321579211,947.7993964398431,1235.734532157921,947.7993964398431
336.2345321579211,105.29939643984312,561.7345321579211,105.29939643984312,787.2345321579211,105.29939643984312,1012.7345321579211,105.29939643984312,1238.234532157921,105.29939643984312,336.2345321579211,315.7993964398431,561.7345321579211,315.7993964398431,787.2345321579211,315.7993964398431,1012.7345321579211,315.7993964398431,1238.234532157921,315.7993964398431,336.2345321579211,526.2993964398431,561.7345321579211,526.2993964398431,787.2345321579211,526.2993964398431,1012.7345321579211,526.2993964398431,1238.234532157921,526.2993964398431,336.2345321579211,736.7993964398431,561.7345321579211,736.7993964398431,787.2345321579211,736.7993964398431,1012.7345321579211,736.7993964398431,1238.234532157921,736.7993964398431,336.2345321579211,947.2993964398431,561.7345321579211,947.2993964398431,787.2345321579211,947.2993964398431,1012.7345321579211,947.2993964398431,1238.234532157921,947.2993964398431
337.2345321579211,105.79939643984312,562.7345321579211,105.79939643984312,788.2345321579211,105.79939643984312,1013.7345321579211,105.79939643984312,1239.234532157921,105.79939643984312,337.2345321579211,316.2993964398431,562.7345321579211,316.2993964398431,788.2345321579211,316.2993964398431,1013.7345321579211,316.2993964398431,1239.234532157921,316.2993964398431,337.2345321579211,526.7993964398431,562.7345321579211,526.7993964398431,788.2345321579211,526.7993964398431,1013.7345321579211,526.7993964398431,1239.234532157921,526.7993964398431,337.2345321579211,737.2993964398431,562.7345321579211,737.2993964398431,788.2345321579211,737.2993964398431,1013.7345321579211,737.2993964398431,1239.234532157921,737.2993964398431,337.2345321579211,947.7993964398431,562.7345321579211,947.7993964398431,788.2345321579211,947.7993964398431,1013.7345321579211,947.7993964398431,1239.234532157921,947.7993964398431
338.7345321579211,107.29939643984312,564.2345321579211,107.29939643984312,789.7345321579211,107.29939643984312,1015.2345321579211,107.29939643984312,1240.734532157921,107.29939643984312,338.7345321579211,317.7993964398431,564.2345321579211,317.7993964398431,789.7345321579211,317.7993964398431,1015.2345321579211,317.7993964398431,1240.734532157921,317.7993964398431,338.7345321579211,528.2993964398431,564.2345321579211,528.2993964398431,789.7345321579211,528.2993964398431,1015.2345321579211,528.2993964398431,1240.734532157921,528.2993964398431,338.7345321579211,738.7993964398431,564.2345321579211,738.7993964398431,789.7345321579211,738.7993964398431,1015.2345321579211,738.7993964398431,1240.734532157921,738.7993964398431,338.7345321579211,949.2993964398431,564.2345321579211,949.2993964398431,789.7345321579211,949.2993964398431,1015.2345321579211,949.2993964398431,1240.734532157921,949.2993964398431
337.2345321579211,113.79939643984312,562.7345321579211,113.79939643984312,788.2345321579211,113.79939643984312,1013.7345321579211,113.79939643984312,1239.234532157921,113.79939643984312,337.2345321579211,324.2993964398431,562.7345321579211,324.2993964398431,788.2345321579211,324.2993964398431,1013.7345321579211,324.2993964398431,1239.234532157921,324.2993964398431,337.2345321579211,534.7993964398431,562.7345321579211,534.7993964398431,788.2345321579211,534.7993964398431,1013.7345321579211,534.7993964398431,1239.234532157921,534.7993964398431,337.2345321579211,745.2993964398431,562.7345321579211,745.2993964398431,788.2345321579211,745.2993964398431,1013.7345321579211,745.2993964398431,1239.234532157921,745.2993964398431,337.2345321579211,955.7993964398431,562.7345321579211,955.7993964398431,788.2345321579211,955.7993964398431,1013.7345321579211,955.7993964398431,1239.234532157921,955.7993964398431
338.2345321579211,157.79939643984312,563.7345321579211,157.79939643984312,789.2345321579211,157.79939643984312,1014.7345321579211,157.79939643984312,1240.234532157921,157.79939643984312,338.2345321579211,368.2993964398431,563.7345321579211,368.2993964398431,789.2345321579211,368.2993964398431,1014.7345321579211,368.2993964398431,1240.234532157921,368.2993964398431,338.2345321579211,578.7993964398431,563.7345321579211,578.7993964398431,789.2345321579211,578.7993964398431,1014.7345321579211,578.7993964398431,1240.234532157921,578.7993964398431,338.2345321579211,789.2993964398431,563.7345321579211,789.2993964398431,789.2345321579211,789.2993964398431,1014.7345321579211,789.2993964398431,1240.234532157921,789.2993964398431,338.2345321579211,999.7993964398431,563.7345321579211,999.7993964398431,789.2345321579211,999.7993964398431,1014.7345321579211,999.7993964398431,1240.234532157921,999.7993964398431
337.2345321579211,163.29939643984312,562.7345321579211,163.29939643984312,788.2345321579211,163.29939643984312,1013.7345321579211,163.29939643984312,1239.234532157921,163.29939643984312,337.2345321579211,373.7993964398431,562.7345321579211,373.7993964398431,788.2345321579211,373.7993964398431,1013.7345321579211,373.7993964398431,1239.234532157921,373.7993964398431,337.2345321579211,584.2993964398431,562.7345321579211,584.2993964398431,788.2345321579211,584.2993964398431,1013.7345321579211,584.2993964398431,1239.234532157921,584.2993964398431,337.2345321579211,794.7993964398431,562.7345321579211,794.7993964398431,788.2345321579211,794.7993964398431,1013.7345321579211,794.7993964398431,1239.234532157921,794.7993964398431,337.2345321579211,1005.2993964398431,562.7345321579211,1005.2993964398431,788.2345321579211,1005.2993964398431,1013.7345321579211,1005.2993964398431,1239.234532157921,1005.2993964398431
338.2345321579211,245.79939643984312,563.7345321579211,245.79939643984312,789.2345321579211,245.79939643984312,1014.7345321579211,245.79939643984312,1240.234532157921,245.79939643984312,338.2345321579211,456.2993964398431,563.7345321579211,456.2993964398431,789.2345321579211,456.2993964398431,1014.7345321579211,456.2993964398431,1240.234532157921,456.2993964398431,338.2345321579211,666.7993964398431,563.7345321579211,666.7993964398431,789.2345321579211,666.7993964398431,1014.7345321579211,666.7993964398431,1240.234532157921,666.7993964398431,338.2345321579211,877.2993964398431,563.7345321579211,877.2993964398431,789.2345321579211,877.2993964398431,1014.7345321579211,877.2993964398431,1240.234532157921,877.2993964398431,338.2345321579211,1087.7993964398431,563.7345321579211,1087.7993964398431,789.2345321579211,1087.7993964398431,1014.7345321579211,1087.7993964398431,1240.234532157921,1087.7993964398431
337.2345321579211,251.29939643984312,562.7345321579211,251.29939643984312,788.2345321579211,251.29939643984312,1013.7345321579211,251.29939643984312,1239.234532157921,251.29939643984312,337.2345321579211,461.7993964398431,562.7345321579211,461.7993964398431,788.2345321579211,461.7993964398431,1013.7345321579211,461.7993964398431,1239.234532157921,461.7993964398431,337.2345321579211,672.2993964398431,562.7345321579211,672.2993964398431,788.2345321579211,672.2993964398431,1013.7345321579211,672.2993964398431,1239.234532157921,672.2993964398431,337.2345321579211,882.7993964398431,562.7345321579211,882.7993964398431,788.2345321579211,882.7993964398431,1013.7345321579211,882.7993964398431,1239.234532157921,882.7993964398431,337.2345321579211,1093.2993964398431,562.7345321579211,1093.2993964398431,788.2345321579211,1093.2993964398431,1013.7345321579211,1093.2993964398431,1239.234532157921,1093.2993964398431
337.2345321579211,265.7993964398431,562.7345321579211,265.7993964398431,788.2345321579211,265.7993964398431,1013.7345321579211,265.7993964398431,1239.234532157921,265.7993964398431,337.2345321579211,476.2993964398431,562.7345321579211,476.2993964398431,788.2345321579211,476.2993964398431,1013.7345321579211,476.2993964398431,1239.234532157921,476.2993964398431,337.2345321579211,686.7993964398431,562.7345321579211,686.7993964398431,788.2345321579211,686.7993964398431,1013.7345321579211,686.7993964398431,1239.234532157921,686.7993964398431,337.2345321579211,897.2993964398431,562.7345321579211,897.2993964398431,788.2345321579211,897.2993964398431,1013.7345321579211,897.2993964398431,1239.234532157921,897.2993964398431,337.2345321579211,1107.7993964398431,562.7345321579211,1107.7993964398431,788.2345321579211,1107.7993964398431,1013.7345321579211,1107.7993964398431,1239.234532157921,1107.7993964398431
337.7345321579211,266.2993964398431,563.2345321579211,266.2993964398431,788.7345321579211,266.2993964398431,1014.2345321579211,266.2993964398431,1239.734532157921,266.2993964398431,337.7345321579211,476.7993964398431,563.2345321579211,476.7993964398431,788.7345321579211,476.7993964398431,1014.2345321579211,476.7993964398431,1239.734532157921,476.7993964398431,337.7345321579211,687.2993964398431,563.2345321579211,687.2993964398431,788.7345321579211,687.2993964398431,1014.2345321579211,687.2993964398431,1239.734532157921,687.2993964398431,337.7345321579211,897.7993964398431,563.2345321579211,897.7993964398431,788.7345321579211,897.7993964398431,1014.2345321579211,897.7993964398431,1239.734532157921,897.7993964398431,337.7345321579211,1108.2993964398431,563.2345321579211,1108.2993964398431,788.7345321579211,1108.2993964398431,1014.2345321579211,1108.2993964398431,1239.734532157921,1108.2993964398431
337.7345321579211,266.7993964398431,563.2345321579211,266.7993964398431,788.7345321579211,266.7993964398431,1014.2345321579211,266.7993964398431,1239.734532157921,266.7993964398431,337.7345321579211,477.2993964398431,563.2345321579211,477.2993964398431,788.7345321579211,477.2993964398431,1014.2345321579211,477.2993964398431,1239.734532157921,477.2993964398431,337.7345321579211,687.7993964398431,563.2345321579211,687.7993964398431,788.7345321579211,687.7993964398431,1014.2345321579211,687.7993964398431,1239.734532157921,687.7993964398431,337.7345321579211,898.2993964398431,563.2345321579211,898.2993964398431,788.7345321579211,898.2993964398431,1014.2345321579211,898.2993964398431,1239.734532157921,898.2993964398431,337.7345321579211,1108.7993964398431,563.2345321579211,1108.7993964398431,788.7345321579211,1108.7993964398431,1014.2345321579211,1108.7993964398431,1239.734532157921,1108.7993964398431
338.2345321579211,267.2993964398431,563.7345321579211,267.2993964398431,789.2345321579211,267.2993964398431,1014.7345321579211,267.2993964398431,1240.234532157921,267.2993964398431,338.2345321579211,477.7993964398431,563.7345321579211,477.7993964398431,789.2345321579211,477.7993964398431,1014.7345321579211,477.7993964398431,1240.234532157921,477.7993964398431,338.2345321579211,688.2993964398431,563.7345321579211,688.2993964398431,789.2345321579211,688.2993964398431,1014.7345321579211,688.2993964398431,1240.234532157921,688.2993964398431,338.2345321579211,898.7993964398431,563.7345321579211,898.7993964398431,789.2345321579211,898.7993964398431,1014.7345321579211,898.7993964398431,1240.234532157921,898.7993964398431,338.2345321579211,1109.2993964398431,563.7345321579211,1109.2993964398431,789.2345321579211,1109.2993964398431,1014.7345321579211,1109.2993964398431,1240.234532157921,1109.2993964398431
338.2345321579211,269.7993964398431,563.7345321579211,269.7993964398431,789.2345321579211,269.7993964398431,1014.7345321579211,269.7993964398431,1240.234532157921,269.7993964398431,338.2345321579211,480.2993964398431,563.7345321579211,480.2993964398431,789.2345321579211,480.2993964398431,1014.7345321579211,480.2993964398431,1240.234532157921,480.2993964398431,338.2345321579211,690.7993964398431,563.7345321579211,690.7993964398431,789.2345321579211,690.7993964398431,1014.7345321579211,690.7993964398431,1240.234532157921,690.7993964398431,338.2345321579211,901.2993964398431,563.7345321579211,901.2993964398431,789.2345321579211,901.2993964398431,1014.7345321579211,901.2993964398431,1240.234532157921,901.2993964398431,338.2345321579211,1111.7993964398431,563.7345321579211,1111.7993964398431,789.2345321579211,1111.7993964398431,1014.7345321579211,1111.7993964398431,1240.234532157921,1111.7993964398431
337.7345321579211,270.2993964398431,563.2345321579211,270.2993964398431,788.7345321579211,270.2993964398431,1014.2345321579211,270.2993964398431,1239.734532157921,270.2993964398431,337.7345321579211,480.7993964398431,563.2345321579211,480.7993964398431,788.7345321579211,480.7993964398431,1014.2345321579211,480.7993964398431,1239.734532157921,480.7993964398431,337.7345321579211,691.2993964398431,563.2345321579211,691.2993964398431,788.7345321579211,691.2993964398431,1014.2345321579211,691.2993964398431,1239.734532157921,691.2993964398431,337.7345321579211,901.7993964398431,563.2345321579211,901.7993964398431,788.7345321579211,901.7993964398431,1014.2345321579211,901.7993964398431,1239.734532157921,901.7993964398431,337.7345321579211,1112.2993964398431,563.2345321579211,1112.2993964398431,788.7345321579211,1112.2993964398431,1014.2345321579211,1112.2993964398431,1239.734532157921,1112.2993964398431
337.2345321579211,271.2993964398431,562.7345321579211,271.2993964398431,788.2345321579211,271.2993964398431,1013.7345321579211,271.2993964398431,1239.234532157921,271.2993964398431,337.2345321579211,481.7993964398431,562.7345321579211,481.7993964398431,788.2345321579211,481.7993964398431,1013.7345321579211,481.7993964398431,1239.234532157921,481.7993964398431,337.2345321579211,692.2993964398431,562.7345321579211,692.2993964398431,788.2345321579211,692.2993964398431,1013.7345321579211,692.2993964398431,1239.234532157921,692.2993964398431,337.2345321579211,902.7993964398431,562.7345321579211,902.7993964398431,788.2345321579211,902.7993964398431,1013.7345321579211,902.7993964398431,1239.234532157921,902.7993964398431,337.2345321579211,1113.2993964398431,562.7345321579211,1113.2993964398431,788.2345321579211,1113.2993964398431,1013.7345321579211,1113.2993964398431,1239.234532157921,1113.2993964398431
337.2345321579211,307.2993964398431,562.7345321579211,307.2993964398431,788.2345321579211,307.2993964398431,1013.7345321579211,307.2993964398431,1239.234532157921,307.2993964398431,337.2345321579211,517.7993964398431,562.7345321579211,517.7993964398431,788.2345321579211,517.7993964398431,1013.7345321579211,517.7993964398431,1239.234532157921,517.7993964398431,337.2345321579211,728.2993964398431,562.7345321579211,728.2993964398431,788.2345321579211,728.2993964398431,1013.7345321579211,728.2993964398431,1239.234532157921,728.2993964398431,337.2345321579211,938.7993964398431,562.7345321579211,938.7993964398431,788.2345321579211,938.7993964398431,1013.7345321579211,938.7993964398431,1239.234532157921,938.7993964398431,337.2345321579211,1149.2993964398431,562.7345321579211,1149.2993964398431,788.2345321579211,1149.2993964398431,1013.7345321579211,1149.2993964398431,1239.234532157921,1149.2993964398431
337.7345321579211,307.7993964398431,563.2345321579211,307.7993964398431,788.7345321579211,307.7993964398431,1014.2345321579211,307.7993964398431,1239.734532157921,307.7993964398431,337.7345321579211,518.2993964398431,563.2345321579211,518.2993964398431,788.7345321579211,518.2993964398431,1014.2345321579211,518.2993964398431,1239.734532157921,518.2993964398431,337.7345321579211,728.7993964398431,563.2345321579211,728.7993964398431,788.7345321579211,728.7993964398431,1014.2345321579211,728.7993964398431,1239.734532157921,728.7993964398431,337.7345321579211,939.2993964398431,563.2345321579211,939.2993964398431,788.7345321579211,939.2993964398431,1014.2345321579211,939.2993964398431,1239.734532157921,939.2993964398431,337.7345321579211,1149.7993964398431,563.2345321579211,1149.7993964398431,788.7345321579211,1149.7993964398431,1014.2345321579211,1149.7993964398431,1239.734532157921,1149.7993964398431
337.7345321579211,308.2993964398431,563.2345321579211,308.2993964398431,788.7345321579211,308.2993964398431,1014.2345321579211,308.2993964398431,1239.734532157921,308.2993964398431,337.7345321579211,518.7993964398431,563.2345321579211,518.7993964398431,788.7345321579211,518.7993964398431,1014.2345321579211,518.7993964398431,1239.734532157921,518.7993964398431,337.7345321579211,729.2993964398431,563.2345321579211,729.2993964398431,788.7345321579211,729.2993964398431,1014.2345321579211,729.2993964398431,1239.734532157921,729.2993964398431,337.7345321579211,939.7993964398431,563.2345321579211,939.7993964398431,788.7345321579211,939.7993964398431,1014.2345321579211,939.7993964398431,1239.734532157921,939.7993964398431,337.7345321579211,1150.2993964398431,563.2345321579211,1150.2993964398431,788.7345321579211,1150.2993964398431,1014.2345321579211,1150.2993964398431,1239.734532157921,1150.2993964398431
338.2345321579211,308.7993964398431,563.7345321579211,308.7993964398431,789.2345321579211,308.7993964398431,1014.7345321579211,308.7993964398431,1240.234532157921,308.7993964398431,338.2345321579211,519.2993964398431,563.7345321579211,519.2993964398431,789.2345321579211,519.2993964398431,1014.7345321579211,519.2993964398431,1240.234532157921,519.2993964398431,338.2345321579211,729.7993964398431,563.7345321579211,729.7993964398431,789.2345321579211,729.7993964398431,1014.7345321579211,729.7993964398431,1240.234532157921,729.7993964398431,338.2345321579211,940.2993964398431,563.7345321579211,940.2993964398431,789.2345321579211,940.2993964398431,1014.7345321579211,940.2993964398431,1240.234532157921,940.2993964398431,338.2345321579211,1150.7993964398431,563.7345321579211,1150.7993964398431,789.2345321579211,1150.7993964398431,1014.7345321579211,1150.7993964398431,1240.234532157921,1150.7993964398431
338.2345321579211,309.2993964398431,563.7345321579211,309.2993964398431,789.2345321579211,309.2993964398431,1014.7345321579211,309.2993964398431,1240.234532157921,309.2993964398431,338.2345321579211,519.7993964398431,563.7345321579211,519.7993964398431,789.2345321579211,519.7993964398431,1014.7345321579211,519.7993964398431,1240.234532157921,519.7993964398431,338.2345321579211,730.2993964398431,563.7345321579211,730.2993964398431,789.2345321579211,730.2993964398431,1014.7345321579211,730.2993964398431,1240.234532157921,730.2993964398431,338.2345321579211,940.7993964398431,563.7345321579211,940.7993964398431,789.2345321579211,940.7993964398431,1014.7345321579211,940.7993964398431,1240.234532157921,940.7993964398431,338.2345321579211,1151.2993964398431,563.7345321579211,1151.2993964398431,789.2345321579211,1151.2993964398431,1014.7345321579211,1151.2993964398431,1240.234532157921,1151.2993964398431
338.7345321579211,309.7993964398431,564.2345321579211,309.7993964398431,789.7345321579211,309.7993964398431,1015.2345321579211,309.7993964398431,1240.734532157921,309.7993964398431,338.7345321579211,520.2993964398431,564.2345321579211,520.2993964398431,789.7345321579211,520.2993964398431,1015.2345321579211,520.2993964398431,1240.734532157921,520.2993964398431,338.7345321579211,730.7993964398431,564.2345321579211,730.7993964398431,789.7345321579211,730.7993964398431,1015.2345321579211,730.7993964398431,1240.734532157921,730.7993964398431,338.7345321579211,941.2993964398431,564.2345321579211,941.2993964398431,789.7345321579211,941.2993964398431,1015.2345321579211,941.2993964398431,1240.734532157921,941.2993964398431,338.7345321579211,1151.7993964398431,564.2345321579211,1151.7993964398431,789.7345321579211,1151.7993964398431,1015.2345321579211,1151.7993964398431,1240.734532157921,1151.7993964398431
338.7345321579211,313.7993964398431,564.2345321579211,313.7993964398431,789.7345321579211,313.7993964398431,1015.2345321579211,313.7993964398431,1240.734532157921,313.7993964398431,338.7345321579211,524.2993964398431,564.2345321579211,524.2993964398431,789.7345321579211,524.2993964398431,1015.2345321579211,524.2993964398431,1240.734532157921,524.2993964398431,338.7345321579211,734.7993964398431,564.2345321579211,734.7993964398431,789.7345321579211,734.7993964398431,1015.2345321579211,734.7993964398431,1240.734532157921,734.7993964398431,338.7345321579211,945.2993964398431,564.2345321579211,945.2993964398431,789.7345321579211,945.2993964398431,1015.2345321579211,945.2993964398431,1240.734532157921,945.2993964398431,338.7345321579211,1155.7993964398431,564.2345321579211,1155.7993964398431,789.7345321579211,1155.7993964398431,1015.2345321579211,1155.7993964398431,1240.734532157921,1155.7993964398431
